id,student_id,course_name,course_code,course_description,grade,credit_hour,score,created_at
143,4,MACHINE LEARNING,EC3357,,B,3.0,,2025-11-14T17:18:11.675628
144,4,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-14T17:18:11.675630
145,4,SE PROJECT II,EC3329,,B,4.0,,2025-11-14T17:18:11.675631
146,4,CALCULUS AND ALGEBRA,EC2107,,B+,3.0,,2025-11-14T17:18:11.675632
147,4,SE PROJECT II,EC3329,,B-,4.0,,2025-11-14T17:18:11.675633
148,4,OBJECT ORIENTED PROGRAMMING,EC3306,,C+,3.0,,2025-11-14T17:18:11.675634
149,4,CALCULUS AND ALGEBRA,EC3107,,B+,3.0,,2025-11-14T17:18:11.675635
150,4,COMPUTER ORGANISATION,EC3103,,B,3.0,,2025-11-14T17:18:11.675637
151,4,COMPUTER ORGANISATION,EC2103,,A,3.0,,2025-11-14T17:18:11.675638
152,4,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-14T17:18:11.675639
153,4,WEB DEVELOPMENT,EC2106,,B,3.0,,2025-11-14T17:18:11.675640
154,4,BASIC BUSINESS ADMINISTRATION,BM2001,,D+,3.0,,2025-11-14T17:18:11.675641
155,4,SUMMATIVE (COMPUTING PROJECT),EC3320,,F,4.0,,2025-11-14T17:18:11.675642
156,4,DATABASE DEVELOPMENT,EC2310,,D+,3.0,,2025-11-14T17:18:11.675643
157,4,DATA COMM AND NETWORKING,EC2321,,C+,3.0,,2025-11-14T17:18:11.675644
158,4,SE PROJECT II,EC3329,,B+,4.0,,2025-11-14T17:18:11.675645
159,4,DATA COMM AND NETWORKING,EC3321,,B,3.0,,2025-11-14T17:18:11.675646
160,4,SUMMATIVE (COMPUTING PROJECT),EC2320,,D+,4.0,,2025-11-14T17:18:11.675647
161,4,BACK-END WEB DEVELOPMENT,EC3374,,A+,3.0,,2025-11-14T17:18:11.675648
162,4,SUMMATIVE (COMPUTING PROJECT),EC2320,,CR,4.0,,2025-11-14T17:18:11.675649
163,4,COMPUTER ORGANISATION,EC2103,,A-,3.0,,2025-11-14T17:18:11.675652
164,4,OPERATING SYSTEMS,EC3312,,B+,3.0,,2025-11-14T17:18:11.675654
165,4,SUMMATIVE (COMPUTING PROJECT),EC3320,,F,4.0,,2025-11-14T17:18:11.675655
166,4,DATA COMM AND NETWORKING,EC3321,,A,3.0,,2025-11-14T17:18:11.675656
167,4,BACK-END WEB DEVELOPMENT,EC3374,,A+,3.0,,2025-11-14T17:18:11.675657
168,4,INFORMATION SYSTEMS,EC3314,,A,3.0,,2025-11-14T17:18:11.675658
169,4,PRINCIPLES OF MICROECONOMICS,BM2002,,C,3.0,,2025-11-14T17:18:11.675659
170,4,WEB DEVELOPMENT,EC2106,,CR,3.0,,2025-11-14T17:18:11.675660
171,4,SE PROJECT II,EC3329,,C+,4.0,,2025-11-14T17:18:11.675661
172,4,SE PROJECT I,EC3328,,C+,2.0,,2025-11-14T17:18:11.675662
173,4,INFORMATION SYSTEMS,EC3314,,B-,3.0,,2025-11-14T17:18:11.675663
174,4,UNDERSTANDING COMPUTING,EC2100,,A-,3.0,,2025-11-14T17:18:11.675664
175,4,PHILOSOPHY & CURRENT ISSUES,MPU3112,,A+,2.0,,2025-11-14T17:18:11.675666
176,4,SUMMATIVE (COMPUTING PROJECT),EC3320,,C+,4.0,,2025-11-14T17:18:11.675667
177,4,PHILOSOPHY & CURRENT ISSUES,MPU3112,,C+,2.0,,2025-11-14T17:18:11.675668
178,4,UNDERSTANDING COMPUTING,EC2100,,B+,3.0,,2025-11-14T17:18:11.675669
179,4,UNDERSTANDING COMPUTING,EC2100,,CR,3.0,,2025-11-14T17:18:11.675670
180,5,DATA COMM AND NETWORKING,EC2321,,C,3.0,,2025-11-14T17:18:11.675767
181,5,UNDERSTANDING COMPUTING,EC2100,,B,3.0,,2025-11-14T17:18:11.675769
182,5,INFORMATION SYSTEMS,EC2314,,B-,3.0,,2025-11-14T17:18:11.675772
183,5,SE PROJECT I,EC2328,,C+,2.0,,2025-11-14T17:18:11.675773
184,5,STRUCTURED PROGRAMMING,EC2104,,C+,3.0,,2025-11-14T17:18:11.675774
185,5,OBJECT ORIENTED PROGRAMMING,EC2306,,B-,3.0,,2025-11-14T17:18:11.675775
186,5,BACK-END WEB DEVELOPMENT,EC2374,,C,3.0,,2025-11-14T17:18:11.675776
187,5,SE PROJECT I,EC2328,,B,2.0,,2025-11-14T17:18:11.675778
188,5,PHILOSOPHY & CURRENT ISSUES,MPU3112,,B+,2.0,,2025-11-14T17:18:11.675779
189,5,PRINCIPLES OF MACROECONOMICS,BM2003,,B+,3.0,,2025-11-14T17:18:11.675780
190,5,SE PROJECT I,EC2328,,B+,2.0,,2025-11-14T17:18:11.675781
191,5,SE PROJECT I,EC2328,,B-,2.0,,2025-11-14T17:18:11.675782
192,5,SUMMATIVE (COMPUTING PROJECT),EC2320,,B,4.0,,2025-11-14T17:18:11.675783
193,5,SE PROJECT II,EC2329,,D+,4.0,,2025-11-14T17:18:11.675786
194,5,STRUCTURED PROGRAMMING,EC2104,,B,3.0,,2025-11-14T17:18:11.675787
195,5,INFORMATION SYSTEMS,EC2314,,C,3.0,,2025-11-14T17:18:11.675788
196,5,OPERATING SYSTEMS,EC2312,,B+,3.0,,2025-11-14T17:18:11.675789
197,5,OBJECT ORIENTED PROGRAMMING,EC2306,,B-,3.0,,2025-11-14T17:18:11.675790
198,5,WEB DEVELOPMENT,EC2106,,A,3.0,,2025-11-14T17:18:11.675792
199,5,DATA COMM AND NETWORKING,EC2321,,B,3.0,,2025-11-14T17:18:11.675793
200,5,CALCULUS AND ALGEBRA,EC2107,,C+,3.0,,2025-11-14T17:18:11.675794
201,5,SE PROJECT II,EC2329,,B,4.0,,2025-11-14T17:18:11.675795
202,5,BASIC BUSINESS ADMINISTRATION,BM2001,,A,3.0,,2025-11-14T17:18:11.675798
203,5,CALCULUS AND ALGEBRA,EC2107,,B,3.0,,2025-11-14T17:18:11.675799
204,5,DATABASE DEVELOPMENT,EC2310,,C+,3.0,,2025-11-14T17:18:11.675800
205,5,INFORMATION SYSTEMS,EC2314,,B,3.0,,2025-11-14T17:18:11.675801
206,5,MACHINE LEARNING,EC2357,,B,3.0,,2025-11-14T17:18:11.675802
207,5,BACK-END WEB DEVELOPMENT,EC2374,,B,3.0,,2025-11-14T17:18:11.675803
208,5,SE PROJECT I,EC2328,,B+,2.0,,2025-11-14T17:18:11.675804
209,5,OBJECT ORIENTED PROGRAMMING,EC2306,,B+,3.0,,2025-11-14T17:18:11.675805
210,5,WEB DEVELOPMENT,EC2106,,B+,3.0,,2025-11-14T17:18:11.675807
211,5,BACK-END WEB DEVELOPMENT,EC2374,,F,3.0,,2025-11-14T17:18:11.675808
212,5,STRUCTURED PROGRAMMING,EC2104,,A-,3.0,,2025-11-14T17:18:11.675809
213,5,SE PROJECT II,EC2329,,B+,4.0,,2025-11-14T17:18:11.675810
214,5,PHILOSOPHY & CURRENT ISSUES,MPU3112,,CR,2.0,,2025-11-14T17:18:11.675811
215,5,MACHINE LEARNING,EC2357,,B-,3.0,,2025-11-14T17:18:11.675812
216,5,UNDERSTANDING COMPUTING,EC2100,,D+,3.0,,2025-11-14T17:18:11.675813
217,5,DATABASE DEVELOPMENT,EC2310,,B+,3.0,,2025-11-14T17:18:11.675814
218,5,STRUCTURED PROGRAMMING,EC2104,,B+,3.0,,2025-11-14T17:18:11.675815
219,5,OBJECT ORIENTED PROGRAMMING,EC2306,,A+,3.0,,2025-11-14T17:18:11.675816
220,5,PRINCIPLES OF MICROECONOMICS,BM2002,,B-,3.0,,2025-11-14T17:18:11.675817
221,5,COMPUTER ORGANISATION,EC2103,,B-,3.0,,2025-11-14T17:18:11.675820
222,6,OPERATING SYSTEMS,EC2312,,A-,3.0,,2025-11-14T17:18:11.675944
223,6,PRINCIPLES OF MICROECONOMICS,BM2002,,B+,3.0,,2025-11-14T17:18:11.675948
224,6,SE PROJECT II,EC2329,,A,4.0,,2025-11-14T17:18:11.675950
225,6,PRINCIPLES OF MACROECONOMICS,BM2003,,B,3.0,,2025-11-14T17:18:11.675951
226,6,PRINCIPLES OF MACROECONOMICS,BM2003,,B-,3.0,,2025-11-14T17:18:11.675952
227,6,PRINCIPLES OF MICROECONOMICS,BM2002,,A-,3.0,,2025-11-14T17:18:11.675953
228,6,PHILOSOPHY & CURRENT ISSUES,MPU3112,,F,2.0,,2025-11-14T17:18:11.675955
229,6,PRINCIPLES OF MACROECONOMICS,BM2003,,SC,3.0,,2025-11-14T17:18:11.675956
230,6,UNDERSTANDING COMPUTING,EC2100,,B-,3.0,,2025-11-14T17:18:11.675957
231,6,DATA COMM AND NETWORKING,EC2321,,B-,3.0,,2025-11-14T17:18:11.675958
232,6,CALCULUS AND ALGEBRA,EC2107,,C,3.0,,2025-11-14T17:18:11.675959
233,6,SE PROJECT I,EC2328,,D,2.0,,2025-11-14T17:18:11.675960
234,6,DATABASE DEVELOPMENT,EC2310,,D+,3.0,,2025-11-14T17:18:11.675962
235,6,DATA COMM AND NETWORKING,EC2321,,B+,3.0,,2025-11-14T17:18:11.675963
236,6,PRINCIPLES OF MICROECONOMICS,BM2002,,B-,3.0,,2025-11-14T17:18:11.675964
237,6,UNDERSTANDING COMPUTING,EC2100,,F,3.0,,2025-11-14T17:18:11.675965
238,6,WEB DEVELOPMENT,EC2106,,B-,3.0,,2025-11-14T17:18:11.675966
239,6,OBJECT ORIENTED PROGRAMMING,EC2306,,C+,3.0,,2025-11-14T17:18:11.675967
240,6,STRUCTURED PROGRAMMING,EC2104,,B+,3.0,,2025-11-14T17:18:11.675968
241,6,BACK-END WEB DEVELOPMENT,EC2374,,A,3.0,,2025-11-14T17:18:11.675975
242,6,BASIC BUSINESS ADMINISTRATION,BM2001,,B,3.0,,2025-11-14T17:18:11.675977
243,6,SE PROJECT II,EC2329,,B+,4.0,,2025-11-14T17:18:11.675978
244,6,CALCULUS AND ALGEBRA,EC2107,,B+,3.0,,2025-11-14T17:18:11.675979
245,6,DATABASE DEVELOPMENT,EC2310,,C+,3.0,,2025-11-14T17:18:11.675980
246,6,SE PROJECT I,EC2328,,A,2.0,,2025-11-14T17:18:11.675981
247,6,CALCULUS AND ALGEBRA,EC2107,,D,3.0,,2025-11-14T17:18:11.675982
248,6,PHILOSOPHY & CURRENT ISSUES,MPU3112,,C+,2.0,,2025-11-14T17:18:11.675983
249,6,DATA COMM AND NETWORKING,EC2321,,A,3.0,,2025-11-14T17:18:11.675984
250,6,CALCULUS AND ALGEBRA,EC2107,,B-,3.0,,2025-11-14T17:18:11.675985
251,6,OBJECT ORIENTED PROGRAMMING,EC2306,,C,3.0,,2025-11-14T17:18:11.675986
252,6,PRINCIPLES OF MICROECONOMICS,BM2002,,A-,3.0,,2025-11-14T17:18:11.675988
253,6,DATABASE DEVELOPMENT,EC2310,,B-,3.0,,2025-11-14T17:18:11.675989
254,6,PHILOSOPHY & CURRENT ISSUES,MPU3112,,D,2.0,,2025-11-14T17:18:11.675990
255,6,SE PROJECT I,EC2328,,A,2.0,,2025-11-14T17:18:11.675991
256,6,DATABASE DEVELOPMENT,EC2310,,C+,3.0,,2025-11-14T17:18:11.675992
257,6,OBJECT ORIENTED PROGRAMMING,EC2306,,B,3.0,,2025-11-14T17:18:11.675993
258,6,SE PROJECT II,EC2329,,B,4.0,,2025-11-14T17:18:11.675994
259,6,PRINCIPLES OF MICROECONOMICS,BM2002,,D+,3.0,,2025-11-14T17:18:11.675995
260,6,OPERATING SYSTEMS,EC2312,,B-,3.0,,2025-11-14T17:18:11.675998
261,6,BASIC BUSINESS ADMINISTRATION,BM2001,,A,3.0,,2025-11-14T17:18:11.675999
262,6,OBJECT ORIENTED PROGRAMMING,EC2306,,B-,3.0,,2025-11-14T17:18:11.676000
263,6,STRUCTURED PROGRAMMING,EC2104,,B,3.0,,2025-11-14T17:18:11.676002
264,6,SE PROJECT I,EC2328,,D,2.0,,2025-11-14T17:18:11.676003
265,7,DATA COMM AND NETWORKING,EC3321,,C+,3.0,,2025-11-14T17:18:11.676150
266,7,STRUCTURED PROGRAMMING,EC3104,,C+,3.0,,2025-11-14T17:18:11.676152
267,7,DATABASE DEVELOPMENT,EC2310,,B,3.0,,2025-11-14T17:18:11.676153
268,7,PRINCIPLES OF MICROECONOMICS,BM2002,,B,3.0,,2025-11-14T17:18:11.676154
269,7,OPERATING SYSTEMS,EC3312,,C,3.0,,2025-11-14T17:18:11.676156
270,7,MACHINE LEARNING,EC3357,,C,3.0,,2025-11-14T17:18:11.676157
271,7,BACK-END WEB DEVELOPMENT,EC3374,,B,3.0,,2025-11-14T17:18:11.676158
272,7,PRINCIPLES OF MICROECONOMICS,BM2002,,A-,3.0,,2025-11-14T17:18:11.676160
273,7,SE PROJECT II,EC3329,,B-,4.0,,2025-11-14T17:18:11.676161
274,7,PRINCIPLES OF MICROECONOMICS,BM2002,,A-,3.0,,2025-11-14T17:18:11.676162
275,7,DATABASE DEVELOPMENT,EC3310,,C+,3.0,,2025-11-14T17:18:11.676163
276,7,BASIC BUSINESS ADMINISTRATION,BM2001,,CR,3.0,,2025-11-14T17:18:11.676164
277,7,CALCULUS AND ALGEBRA,EC2107,,CR,3.0,,2025-11-14T17:18:11.676165
278,7,DATA COMM AND NETWORKING,EC3321,,SC,3.0,,2025-11-14T17:18:11.676166
279,7,SE PROJECT I,EC3328,,F,2.0,,2025-11-14T17:18:11.676167
280,7,COMPUTER ORGANISATION,EC3103,,C+,3.0,,2025-11-14T17:18:11.676171
281,7,MACHINE LEARNING,EC3357,,C+,3.0,,2025-11-14T17:18:11.676172
